lat,lon,true_label,pred_label,prob_low,prob_medium,prob_high,traffic_load,est_pavement_age,streetuse,length_m,water_main_avg_age,is_truck_route,is_snow_route,neighbourhood,tree_count_30m,sewer_combined_pct,slope_pct,elevation_m,complaint_total,is_bikeway,utility_density,drainage_risk,ROW_width,pred_fusion,pred_xgb,pred_stacked,pred_tuned,fusion_prob_low,fusion_prob_med,fusion_prob_high,xgb_prob_low,xgb_prob_med,xgb_prob_high,stacked_prob_low,stacked_prob_med,stacked_prob_high
49.23293430015405,-123.07872713283456,2,1,0.1681875005364418,0.4870238587260246,0.34478863179683683,7.966511507193241,48.666666666666664,Collector,50,48.666666666666664,1,1,Kensington-Cedar Cottage,6,0.5,4.935185270005984,93.0,0.0,0,27,577.8,20.0,1,1,1,1,0.16597928,0.47832176,0.35569894,0.10761158,0.4614666,0.43092188,0.099217415,0.546678,0.35410458
49.25695427984825,-123.13851056686362,2,2,0.051261136168614024,0.2878168754279613,0.6609220057725906,9.000167230137615,38.22222222222222,Arterial,4,38.22222222222222,1,1,Shaughnessy,3,1.0,18.538999720061145,72.0,0.0,0,51,1155.6,66.0,2,2,2,2,0.013119831,0.24401595,0.74286425,0.006048043,0.13355583,0.8603962,0.029188763,0.29062417,0.6801871
49.26937388461841,-123.17669272759102,0,1,0.2938828140497208,0.4507388398051262,0.2553783521056175,0.8999999999999999,73.0,Residential,141,73.0,0,0,Kitsilano,0,0.0,1.710533759491487,20.0,0.0,1,3,0.0,66.0,1,1,1,1,0.36007515,0.4275882,0.21233669,0.32978004,0.43569174,0.23452823,0.29639065,0.51407087,0.18953845
49.26018331095801,-123.09109213689932,2,1,0.35843095034360883,0.39718278944492336,0.24438629150390626,0.8999999999999999,25.9,Residential,101,25.9,0,0,Mount Pleasant,10,0.14285714285714285,5.098574764402203,48.0,1.0,0,29,162.9142857142857,20.0,0,1,1,1,0.4874337,0.3049774,0.20758894,0.40941682,0.4143587,0.17622446,0.29473558,0.50345385,0.20181057
49.25420418014355,-123.11670714032049,2,0,0.4900634452700615,0.3415496125817299,0.16838696524500846,3.0,9.0,Arterial,226,9.0,0,0,South Cambie,10,0.0,3.9927748290434986,61.0,0.0,0,11,0.0,66.0,0,0,0,0,0.4662736,0.37305528,0.16067113,0.57512444,0.29813665,0.12673888,0.51890767,0.3214935,0.15959881
49.276658987897136,-123.0837985940298,1,0,0.3115656808018684,0.3649982884526253,0.3234360381960869,6.0128733368566,68.0,Residential,180,68.0,1,1,Strathcona,11,0.0,2.191344107292694,8.0,0.0,0,6,0.0,20.0,2,1,1,0,0.2052213,0.36690775,0.42787102,0.24305245,0.44064635,0.31630117,0.26170537,0.4098444,0.32845026
49.24233008995706,-123.07485368613466,0,0,0.32637871354818343,0.36926342248916627,0.30435788035392763,3.0,53.333333333333336,Arterial,151,53.333333333333336,0,0,Kensington-Cedar Cottage,9,0.3333333333333333,4.50116338053118,67.0,0.0,0,6,380.1333333333333,20.0,2,1,1,0,0.20572215,0.3815935,0.41268438,0.356301,0.39477152,0.2489275,0.3557434,0.38877454,0.25548208
49.26929596970392,-123.0364302255258,0,0,0.6307693004608155,0.3391618028283119,0.030068902298808098,1.4,53.57142857142857,Residential,50,53.57142857142857,0,1,Hastings-Sunrise,10,0.8,5.007543619472165,46.0,0.0,0,28,924.48,66.0,0,0,0,0,0.74024725,0.24908283,0.010669924,0.5632133,0.4017044,0.035082303,0.6261433,0.34513012,0.028726602
49.22335724241013,-123.0739139362271,2,2,0.18270038813352585,0.38826221227645874,0.42903742641210557,1.7999999999999998,56.0,Collector,101,56.0,0,0,Victoria-Fraserview,7,0.0,5.044581124151116,91.0,1.0,0,8,0.0,20.0,2,2,2,2,0.2424666,0.35303548,0.40449795,0.05069744,0.47291294,0.4763896,0.060766898,0.45188922,0.4873439
49.26233581878744,-123.0920944842092,2,2,0.03645996488630771,0.23477054908871653,0.728769490122795,0.8999999999999999,14.0,Residential,50,14.0,0,0,Mount Pleasant,5,0.0,3.933120790087995,41.0,1.0,0,11,0.0,20.0,2,2,2,2,0.008139785,0.2321757,0.75968456,0.06381042,0.22318201,0.71300757,0.028479677,0.19417161,0.77734876
49.24457798810414,-123.09220538329572,2,1,0.3036007434129715,0.3831423282623291,0.3132569327950478,0.8999999999999999,63.0,Residential,284,63.0,0,0,Riley Park,8,1.0,7.758633198585055,59.0,0.0,0,7,1140.4,20.0,1,2,1,1,0.2685597,0.38095757,0.35048273,0.13936168,0.41485685,0.44578147,0.22434978,0.41831642,0.35733384
49.25483664676295,-123.02709747891753,1,0,0.2750896692276001,0.3798748031258583,0.3450355216860771,1.4,54.46153846153846,Residential,98,54.46153846153846,0,1,Renfrew-Collingwood,8,0.0,8.120173748650513,64.0,3.0,0,27,0.0,20.0,0,2,2,0,0.37095204,0.3582662,0.27078173,0.24256301,0.3638199,0.3936171,0.18782702,0.4005443,0.41162872
49.25330277236405,-123.10725488940815,1,2,0.14873424731194973,0.4173342704772949,0.4339314684271812,0.8999999999999999,22.0,Residential,113,22.0,0,0,Riley Park,6,0.0,3.7419725448760697,68.0,2.0,0,19,0.0,7.0,2,1,1,2,0.09349393,0.39544424,0.5110618,0.05296116,0.5194454,0.4275934,0.09037894,0.48123774,0.42838335
49.23132559299541,-123.17583997992008,0,0,0.48557098060846327,0.33115571141242983,0.18327328041195867,0.8999999999999999,17.8,Residential,130,17.8,0,0,Kerrisdale,3,0.5,10.317987003672153,38.0,1.0,1,15,570.2,66.0,0,0,0,0,0.5713624,0.30167553,0.12696208,0.55894005,0.36999792,0.07106196,0.47472858,0.3824715,0.14279988
49.23621254960377,-123.04317503408735,0,0,0.2692043423652649,0.36904042065143583,0.36175522133708,1.7999999999999998,35.333333333333336,Collector,50,35.333333333333336,0,0,Renfrew-Collingwood,2,0.0,4.764240424349007,93.0,0.0,0,12,0.0,20.0,0,2,1,0,0.43536815,0.3251776,0.23945422,0.3255034,0.2994003,0.37509626,0.15068185,0.44565165,0.4036665
